mode,period,max_lag,threshold,n_edges,density
log_return,2,3,0.022789890810628433,148,0.17011494252873563
log_return,2,3,0.025638627161956987,125,0.14367816091954022
log_return,2,3,0.02848736351328554,99,0.11379310344827587
log_return,2,3,0.031336099864614095,84,0.09655172413793103
log_return,2,3,0.03418483621594265,64,0.0735632183908046
log_return,2,3,0.0370335725672712,52,0.059770114942528735
log_return,2,3,0.03988230891859976,37,0.04252873563218391
log_return,2,3,0.04273104526992831,33,0.03793103448275862
log_return,2,3,0.045579781621256865,23,0.026436781609195402
log_return,2,3,0.04842851797258542,19,0.021839080459770115
log_return,2,3,0.05127725432391397,12,0.013793103448275862
log_return,2,3,0.05412599067524253,8,0.009195402298850575
log_return,2,3,0.05697472702657108,6,0.006896551724137931
log_return,2,3,0.059823463377899636,4,0.004597701149425287
log_return,2,3,0.06267219972922819,3,0.0034482758620689655
log_return,2,3,0.06552093608055674,2,0.0022988505747126436
log_return,2,3,0.0683696724318853,2,0.0022988505747126436
log_return,3,1,0.0,409,0.47011494252873565
log_return,3,1,0.002848736351328554,360,0.41379310344827586
log_return,3,1,0.005697472702657108,297,0.3413793103448276
log_return,3,1,0.008546209053985662,249,0.28620689655172415
log_return,3,1,0.011394945405314216,217,0.24942528735632183
log_return,3,1,0.01424368175664277,190,0.21839080459770116
log_return,3,1,0.017092418107971324,162,0.18620689655172415
log_return,3,1,0.01994115445929988,132,0.15172413793103448
log_return,3,1,0.022789890810628433,109,0.12528735632183907
log_return,3,1,0.025638627161956987,80,0.09195402298850575
log_return,3,1,0.02848736351328554,65,0.07471264367816093
log_return,3,1,0.031336099864614095,53,0.06091954022988506
log_return,3,1,0.03418483621594265,43,0.04942528735632184
log_return,3,1,0.0370335725672712,28,0.03218390804597701
log_return,3,1,0.03988230891859976,17,0.01954022988505747
log_return,3,1,0.04273104526992831,13,0.014942528735632184
log_return,3,1,0.045579781621256865,12,0.013793103448275862
log_return,3,1,0.04842851797258542,6,0.006896551724137931
log_return,3,1,0.05127725432391397,6,0.006896551724137931
log_return,3,1,0.05412599067524253,6,0.006896551724137931
log_return,3,1,0.05697472702657108,4,0.004597701149425287
log_return,3,1,0.059823463377899636,3,0.0034482758620689655
log_return,3,1,0.06267219972922819,3,0.0034482758620689655
log_return,3,1,0.06552093608055674,3,0.0034482758620689655
log_return,3,1,0.0683696724318853,2,0.0022988505747126436
log_return,3,2,0.0,440,0.5057471264367817
log_return,3,2,0.002848736351328554,388,0.4459770114942529
log_return,3,2,0.005697472702657108,342,0.3931034482758621
log_return,3,2,0.008546209053985662,290,0.3333333333333333
log_return,3,2,0.011394945405314216,251,0.2885057471264368
log_return,3,2,0.01424368175664277,217,0.24942528735632183
log_return,3,2,0.017092418107971324,186,0.21379310344827587
log_return,3,2,0.01994115445929988,150,0.1724137931034483
log_return,3,2,0.022789890810628433,122,0.14022988505747128
log_return,3,2,0.025638627161956987,97,0.11149425287356322
log_return,3,2,0.02848736351328554,74,0.08505747126436781
log_return,3,2,0.031336099864614095,59,0.067816091954023
log_return,3,2,0.03418483621594265,41,0.047126436781609195
log_return,3,2,0.0370335725672712,31,0.035632183908045977
log_return,3,2,0.03988230891859976,22,0.02528735632183908
log_return,3,2,0.04273104526992831,17,0.01954022988505747
log_return,3,2,0.045579781621256865,12,0.013793103448275862
log_return,3,2,0.04842851797258542,7,0.008045977011494253
log_return,3,2,0.05127725432391397,3,0.0034482758620689655
log_return,3,2,0.05412599067524253,1,0.0011494252873563218
log_return,3,2,0.05697472702657108,1,0.0011494252873563218
log_return,3,2,0.059823463377899636,0,0.0
log_return,3,2,0.06267219972922819,0,0.0
log_return,3,2,0.06552093608055674,0,0.0
log_return,3,2,0.0683696724318853,0,0.0
log_return,3,3,0.0,458,0.5264367816091954
log_return,3,3,0.002848736351328554,419,0.48160919540229885
log_return,3,3,0.005697472702657108,371,0.4264367816091954
log_return,3,3,0.008546209053985662,330,0.3793103448275862
log_return,3,3,0.011394945405314216,287,0.32988505747126434
log_return,3,3,0.01424368175664277,243,0.2793103448275862
log_return,3,3,0.017092418107971324,204,0.23448275862068965
log_return,3,3,0.01994115445929988,175,0.20114942528735633
log_return,3,3,0.022789890810628433,146,0.167816091954023
log_return,3,3,0.025638627161956987,127,0.14597701149425288
log_return,3,3,0.02848736351328554,100,0.11494252873563218
log_return,3,3,0.031336099864614095,75,0.08620689655172414
log_return,3,3,0.03418483621594265,53,0.06091954022988506
log_return,3,3,0.0370335725672712,42,0.04827586206896552
log_return,3,3,0.03988230891859976,32,0.0367816091954023
log_return,3,3,0.04273104526992831,24,0.027586206896551724
log_return,3,3,0.045579781621256865,17,0.01954022988505747
log_return,3,3,0.04842851797258542,10,0.011494252873563218
log_return,3,3,0.05127725432391397,7,0.008045977011494253
log_return,3,3,0.05412599067524253,6,0.006896551724137931
log_return,3,3,0.05697472702657108,3,0.0034482758620689655
log_return,3,3,0.059823463377899636,2,0.0022988505747126436
log_return,3,3,0.06267219972922819,1,0.0011494252873563218
log_return,3,3,0.06552093608055674,1,0.0011494252873563218
log_return,3,3,0.0683696724318853,1,0.0011494252873563218
