Date,GOOGL,META,NFLX,DIS,CMCSA,TMUS,XOM,CVX,COP,SLB,EOG,MPC,JPM,BAC,MS,GS,C,WFC,AAPL,MSFT,NVDA,AVGO,AMD,ORCL,UNH,JNJ,LLY,ABBV,PFE,MRK
2013-02-11,-1.7733848499903935,-1.7174092330105097,-1.71752438863391,-1.8451534048488654,-2.0728836791186933,-2.2362074224209088,-0.6745298018753594,-0.005471499907922298,-0.7787575991853765,-0.8757343822983795,-1.3402853646233066,-0.5639683972666493,-1.7840345911690467,-2.0392505177599376,-1.5899886813938926,-1.242516389442977,-1.5797959755714948,-2.1596306672735337,-1.1815724161951857,-1.9922110412465879,-1.5878765620484419,-1.4472216677485557,-0.3735861812792497,-0.9314447515055418,-1.65076726958033,-2.437750433974721,-1.1267488670621129,-2.2710123115893617,-1.8144469972833064,-2.375122396942642
2013-02-12,-1.784855198641464,-1.787337156675766,-1.7168254904138596,-1.829966008772951,-2.0179647724572582,-2.2167822959760457,-0.6466381415019898,0.058257701544360524,-0.7176822839787526,-0.8169353346418012,-1.3071201283514884,-0.6264378198114803,-1.7014307150016459,-1.780931410267813,-1.5063762167761692,-1.1351485218016573,-1.2737578396238458,-2.115897460163998,-1.2764520653602027,-1.988888029472851,-1.610146337094054,-1.4610592017831798,-0.23668194550498553,-0.8912704564389963,-1.6577097740745028,-2.3938558988088094,-1.1357483746165262,-2.3325493800820576,-1.8715567777758453,-2.3617732437117285
2013-02-13,-1.7704554228682585,-1.7446428959670386,-1.6221220142206432,-1.8292082874941995,-1.8285452067575463,-2.1628957800519033,-0.6141802383097383,0.05304670300376557,-0.6846584078082125,-0.8071789243934109,-1.3289191226569605,-0.5655263610996676,-1.7805817579141545,-1.8332433544737479,-1.5063762167761692,-1.1117856396931698,-1.3621569076241717,-2.182497371246574,-1.28356828642645,-1.964043922603374,-1.6269427505969456,-1.459457191964932,-0.26366304756340614,-0.9233981095280809,-1.6438381212140092,-2.4095858163865875,-1.123942247792773,-2.3541885652324104,-1.867735181851076,-2.419143365060752
2013-02-14,-1.7375392066796762,-1.6989293884138548,-1.6095868705157967,-1.835275563219421,-1.7948424912670462,-2.182056895149959,-0.6373588998727044,0.06643666779557333,-0.6874334997283812,-0.5267003577067964,-1.340723637300405,-0.45076526107738757,-1.6877373740639947,-1.8595260000060212,-1.4591534676748568,-1.0318936109367114,-1.2813081137105382,-2.1684161565477518,-1.2869315536976569,-1.9623933742899045,-1.527362160993567,-1.4345388060375903,-0.26366304756340614,-0.9475649928075457,-1.6551848265204234,-2.3927356689246966,-1.1185071636685269,-2.1696114243295006,-1.8448666834666338,-2.4114682943234214
2013-02-15,-1.7041062593159315,-1.712774748772997,-1.5863819568002029,-1.7802377594192893,-1.6523536452309386,-2.140025702037772,-0.6621279487189611,0.010502153001153407,-0.7713720763019393,-0.6424029055543634,-1.524786905698041,-0.46995540944827074,-1.7460737701556437,-1.9256193549230936,-1.4497540081338962,-1.0850705255865236,-1.4027968036318381,-2.1772112190826185,-1.3387942598078475,-1.9673487517039931,-1.527362160993567,-1.4610592017831798,-0.31821897966458723,-0.9717973957479584,-1.6381784443931209,-2.353539671398847,-1.1103560884125954,-2.030683621386059,-1.7576586344208505,-2.3674922949119748
2013-02-19,-1.6131441264250133,-1.666205103631048,-1.5118407524059847,-1.771258967424435,-1.619551810209209,-2.1705493981574238,-0.5141734144213113,0.08203297499733868,-0.6248745231801278,-0.646235716316627,-1.4258084003496576,-0.3443499045911139,-1.6485048728144531,-1.8201327981091744,-1.3451070482489798,-0.8797993873611107,-1.2360829237180109,-2.180733523333761,-1.3401770837504154,-1.9225677955965332,-1.5740298892463425,-1.4398136882609245,-0.17007237240938416,-0.8140760441560547,-1.6798914623518748,-2.2646242057355996,-1.0572893657391627,-1.948574173058129,-1.6002930311886365,-2.2164107383660876
2013-02-20,-1.706933382802722,-1.7019985796105532,-1.6126859668666804,-1.856580734684351,-1.6979229213338154,-2.2440044591741075,-0.5679353021213216,0.012749302982830057,-0.7106202653278083,-0.787454786082196,-1.6066641896767293,-0.6516684635216936,-1.792690365889437,-2.0797401221071303,-1.5563952132796377,-1.0742945012547909,-1.5617097405515687,-2.187785609453987,-1.4318068746660142,-1.9523726762624332,-1.6241377587447785,-1.4863334858237727,-0.33198378543058293,-0.918034614729026,-1.7732640020505663,-2.2989693005124985,-1.0474595410636554,-1.8928004867907535,-1.6524816370471158,-2.1345305119010405
2013-02-21,-1.6867816996665732,-1.7945350069459878,-1.6123540027177468,-1.8895130280474421,-1.8365970104121243,-2.2440044591741075,-0.626535699170577,0.012749302982830057,-0.6698804972551531,-0.8956021818795594,-1.7621698834088195,-0.6232512901994618,-1.8552502408235754,-2.3410801023366035,-1.699356551837478,-1.321440584966964,-1.788578141656205,-2.1246176854933436,-1.4551110421287918,-2.0159369165796837,-1.649463928477258,-1.5412695943095642,-0.47250554484632173,-1.1157727845486514,-1.7713073095225704,-2.274579802041087,-1.0716249559213409,-1.8703960068695424,-1.7124494614959533,-2.1642051553297623
2013-02-22,-1.6594694695947922,-1.8065836381781983,-1.6946987077608937,-1.8833666198791597,-1.8640488449549306,-2.2950653163957475,-0.5325877660498025,0.08499867362164154,-0.6615867133368495,-0.8600438284111707,-1.7013283795451437,-0.5496444259840818,-1.7409122442153053,-2.327109280074844,-1.518246080800291,-1.1362880529932837,-1.6732618232863024,-2.0620911913775926,-1.4155202763375356,-1.9706846688862552,-1.5851033073233947,-1.5180002287886492,-0.4582123375767646,-0.9879827859621542,-1.8218666843221702,-2.275697480477915,-1.0492462652794114,-1.9126483350411503,-1.7237369630484718,-2.077348317088856
2013-02-25,-1.7180595881948213,-1.7953361650088073,-1.7009310761985443,-1.9343495088769436,-1.9454600015718555,-2.3709059124917573,-0.7647759629645285,-0.09639714635536607,-0.7836043949000353,-1.0556789365649577,-1.8699469929864145,-0.727277993664994,-1.9517268006040127,-2.618504351893931,-1.8992189462092637,-1.5117607333312206,-2.109273856052102,-2.2427005171173615,-1.482526214382735,-2.0361913841956447,-1.6466414163836978,-1.5818436273249394,-0.5741244488217301,-1.1157727845486514,-1.9000743172216805,-2.3519227841544663,-1.0941052210414017,-2.0592592374115015,-1.9289754518289854,-2.16049057184746
2013-02-26,-1.7222787487295188,-1.7857409854106185,-1.6465209253887823,-1.910325211188122,-1.8997428262741662,-2.4114166359996085,-0.638905338866287,0.010502153001153407,-0.7031900647524202,-1.0052937774704418,-1.7876262338879085,-0.6264012548363876,-1.9693952516821178,-2.5464440535188047,-1.7958989144931865,-1.4611032349868693,-2.071376997186393,-2.24981917211328,-1.430806563119088,-2.0361913841956447,-1.6057108804011742,-1.571617553145674,-0.6785947504333015,-1.1048306795178326,-1.9170075555813764,-2.331677298833454,-1.0349761753696334,-2.097611899188475,-1.8562955900278235,-2.179083826361046
2013-02-27,-1.6590129708323358,-1.8276273136371974,-1.6439330060427344,-1.8657455564339964,-1.8253296394580247,-2.318856868524082,-0.48202667504985225,0.13602764753790567,-0.6763417426504928,-0.8492085916189247,-1.628230754030408,-0.45613171348295223,-1.6774877982056047,-2.4182431594744953,-1.6822013085291396,-1.2468365107967594,-1.8387441002860778,-2.182497371246574,-1.4676153672698808,-1.9623521279405216,-1.5417619295058504,-1.5401554870216254,-0.5741244488217301,-1.0069078818042139,-1.8617612073902747,-2.267889084300745,-1.0021424371524186,-2.1473491177448447,-1.7124494614959533,-2.077348317088856
2013-02-28,-1.6497668345158505,-1.7969393628329562,-1.6020803874532525,-1.8573441128367971,-1.883492669017416,-2.354817530087612,-0.4789731812877659,0.1728164080952352,-0.6846589553459594,-0.85413175253718,-1.6841297260502361,-0.44540034485888386,-1.739192125692339,-2.4678523693204815,-1.768498456261551,-1.357133283097227,-1.8891380248660772,-2.191311990868044,-1.4943621359379675,-1.9640140574215006,-1.5252698350817606,-1.5108558926133608,-0.6334623706637517,-1.1267314722728017,-1.8899520703146526,-2.2913339557672407,-1.0145387770933243,-2.1210391333196963,-1.7274975955815755,-2.121583821998516
2013-03-01,-1.6174084105005513,-1.7548452213615227,-1.5879134905393553,-1.8012622247985248,-1.844657961300027,-2.3508053329984637,-0.4973282677680981,0.15443926274903144,-0.654225764093589,-0.8748399933159478,-1.8113000288067678,-0.2843343985024972,-1.7409122442153053,-2.390031963843074,-1.79839682256928,-1.312027658118961,-1.8519824144188715,-2.1368514996315997,-1.5880756437720163,-1.939101805674797,-1.5115883665875511,-1.53959804018841,-0.7396350632309078,-1.0204488541231675,-1.8852384573656118,-2.225629758607434,-1.0039107765346083,-1.9995678163087542,-1.7199757250907959,-2.140084466089641
2013-03-04,-1.5193627950388375,-1.7595701935994321,-1.679201295138638,-1.766030990257608,-1.7884419243999787,-2.2206595613500877,-0.5710107062591776,0.19774531826091116,-0.7152675871000457,-0.9882398763518687,-1.868986764386955,0.0628958134587946,-1.7082824740957228,-2.340899899331279,-1.7560889928868062,-1.216154297123029,-1.63422453721047,-2.056908729702536,-1.6796593595596916,-1.9060895144642043,-1.5252698350817606,-1.5485312278047794,-0.7705346235186654,-0.9073205339271609,-1.8987237473743346,-2.1703349538656442,-1.0056806385307855,-1.941902975250533,-1.6077338719275507,-2.009635920076831
2013-03-05,-1.4119907377622278,-1.7753938885789684,-1.6732620291086968,-1.7155797444677297,-1.6979229213338154,-2.1552584023833927,-0.46980187626972797,0.22989585854733605,-0.71154907719856,-0.9432742080920656,-1.7312009462886166,-0.011052667723706985,-1.6416988045932446,-2.2435336262244943,-1.7214872199559412,-1.171191202765346,-1.46404219844298,-2.0517310790107777,-1.582263864687486,-1.8733105515016975,-1.4870960980909282,-1.504832059524051,-0.7242809150051416,-0.798186361383264,-1.8865846203903645,-2.119782833557046,-0.937132643718278,-2.0401903162786184,-1.4672950396364686,-2.0260498651232193
2013-03-06,-1.4570568949037124,-1.7809593018542609,-1.6595080827593012,-1.7244382208900486,-1.713712636691033,-2.136228439792325,-0.4774397289405698,0.2691928509975483,-0.6800364451863503,-0.9223832247783782,-1.6892379230454946,-0.026088347566770444,-1.5503722483739617,-1.9917838938660137,-1.6797553033696424,-1.104172418724238,-1.216045856107547,-2.0224727389651975,-1.630073711160191,-1.9159672660603284,-1.4898074697737198,-1.4841687226878182,-0.7242809150051416,-0.6929184155262464,-1.8791861422515732,-2.1494205228015404,-0.9774414184122434,-2.009017931314588,-1.4489583262525165,-1.9479196345455059
2013-03-07,-1.4494146277714632,-1.6928037607209283,-1.6752020454228496,-1.7273949179941586,-1.7501729595788518,-2.0498541051806844,-0.608004678819292,0.27572140983974813,-0.6929907397411093,-0.8570848248661004,-1.5988813431833355,-0.04475791225758988,-1.4500418312303887,-1.767240339455265,-1.604447585867861,-0.9632288534448166,-1.1114305456504516,-1.9592621524555838,-1.5871225550131238,-1.9077344730716017,-1.4979592112861957,-1.4701616451179453,-0.5448063773904155,-0.6720107505403684,-1.866442900336094,-2.109927703697675,-0.9537390578901004,-2.0429117752134216,-1.3941406209495062,-2.0223991249533975
