period,max_lag,source,target,F_stat,p_value,SSR_full,SSR_restricted,n_obs,n_weeks_used,q,k,skipped_reason,p_value_fdr,significant_fdr,significant_raw
1,3,TMUS,BAC,0.577464533332133,0.6302642346278429,232.456569173721,233.92095561995254,282,141,3,7,,0.9031653179006812,False,False
1,3,TMUS,C,0.0892259178659091,0.9659239970402321,280.3323156261864,280.6051837153052,282,141,3,7,,0.9874898677144559,False,False
1,3,TMUS,CMCSA,0.8974425768355676,0.44293715595307226,288.11807546151044,290.93883285869316,282,141,3,7,,0.8291133219296268,False,False
1,3,TMUS,COP,1.1447882956838977,0.3313822654301509,269.79323096338805,273.16257059678765,282,141,3,7,,0.7783269423719629,False,False
1,3,TMUS,CVX,0.9000543046066982,0.441611185327766,290.95633186761097,293.81316640161117,282,141,3,7,,0.8291133219296268,False,False
1,3,TMUS,DIS,0.7573995658895931,0.5188784270679858,292.18633706385236,294.60053857131817,282,141,3,7,,0.865247398469048,False,False
1,3,TMUS,EOG,0.2382097679078673,0.8696707808083082,254.37792564023303,255.03896534889824,282,141,3,7,,0.9700142458970467,False,False
1,3,TMUS,GOOGL,3.7859840571233225,0.010942811270805267,275.17251022831726,286.5375873557683,282,141,3,7,,0.328284338124158,False,True
1,3,TMUS,GS,0.33238588012461756,0.8019390105323796,245.4240115286068,246.31392581306844,282,141,3,7,,0.9624611343926025,False,False
1,3,TMUS,JNJ,0.38935304435406637,0.7607609615096925,299.8213069192046,301.09479424950865,282,141,3,7,,0.9527611948945216,False,False
1,3,TMUS,JPM,0.3763207842099614,0.7701516675894818,276.5028433920106,277.6379753941368,282,141,3,7,,0.9544614683801271,False,False
1,3,TMUS,LLY,0.24292825125540757,0.8663290332298499,242.09511323377222,242.73669587917615,282,141,3,7,,0.9700142458970467,False,False
1,3,TMUS,META,0.1498813064876785,0.9297108551367731,383.9375907187159,384.5653550936976,282,141,3,7,,0.9864526093808851,False,False
1,3,TMUS,MPC,0.7550577870568977,0.5202294907487498,249.19930026646296,251.25195341768466,282,141,3,7,,0.865247398469048,False,False
1,3,TMUS,MRK,0.45722193389435206,0.7124077213056009,308.29210119967814,309.8298238620222,282,141,3,7,,0.940507917353373,False,False
1,3,TMUS,MS,2.1820326354664723,0.09040995766588045,272.45449379850544,278.93999849466366,282,141,3,7,,0.6032243254247737,False,False
1,3,TMUS,MSFT,2.6923644422501183,0.046527745723868544,269.27696364535313,277.18596424938033,282,141,3,7,,0.4800182757374745,False,True
1,3,TMUS,NFLX,1.1770649184989845,0.31881174726900596,192.24102886386922,194.70953981992534,282,141,3,7,,0.7651904569867771,False,False
1,3,TMUS,NVDA,1.7311539428335558,0.16083711090927502,319.07144013353894,325.0972050240781,282,141,3,7,,0.6394141208878533,False,False
1,3,TMUS,ORCL,1.0671064409736788,0.3634505422424513,365.3646914672556,369.6179607280091,282,141,3,7,,0.7923466975430358,False,False
1,3,TMUS,PFE,1.0963821676069643,0.35105848439705284,249.96410819118023,252.95381209040846,282,141,3,7,,0.7901568920580972,False,False
1,3,TMUS,SLB,0.3699209626418026,0.774771690493124,270.9850327780491,272.0785932600867,282,141,3,7,,0.9566804730358835,False,False
1,3,TMUS,UNH,0.8845695041345449,0.44952069923503835,247.43155736971673,249.8192345698233,282,141,3,7,,0.8291133219296268,False,False
1,3,TMUS,WFC,0.16884813626165088,0.9173515189905384,278.5485885389519,279.0616693756768,282,141,3,7,,0.9864526093808851,False,False
1,3,TMUS,XOM,1.7269587950319942,0.16169092712106636,247.0363203183897,251.69037354820261,282,141,3,7,,0.6394141208878533,False,False
1,3,UNH,AAPL,2.861973918499924,0.03723541823678022,216.47116633917253,223.2297281446631,282,141,3,7,,0.4735273798177826,False,True
1,3,UNH,ABBV,0.5417252217390898,0.6541109591319063,308.6659705140199,310.4901029647837,282,141,3,7,,0.9047321692285509,False,False
1,3,UNH,AMD,0.43040500667001724,0.7313828388542325,292.5239121575207,293.89740768148397,282,141,3,7,,0.9442284865976476,False,False
1,3,UNH,AVGO,0.5588836533249224,0.6425969330810595,314.1329147861566,316.04815570665073,282,141,3,7,,0.9031653179006812,False,False
1,3,UNH,BAC,1.489114191276395,0.2177525440614763,230.18168134794792,233.92095561995254,282,141,3,7,,0.696487916667222,False,False
1,3,UNH,C,0.8415631220452904,0.47209546174993866,278.0524705674166,280.6051837153052,282,141,3,7,,0.8433738228386995,False,False
1,3,UNH,CMCSA,2.140391263678959,0.09539822485306271,284.3004950848117,290.93883285869316,282,141,3,7,,0.6032243254247737,False,False
1,3,UNH,COP,0.3445341699472584,0.7931376677405825,272.1397186106654,273.16257059678765,282,141,3,7,,0.9597076090880483,False,False
1,3,UNH,CVX,1.4028218801286547,0.242252461016715,289.38456638528226,293.81316640161117,282,141,3,7,,0.7028943787057672,False,False
1,3,UNH,DIS,1.6305587946657962,0.18253649214747167,289.45179490069495,294.60053857131817,282,141,3,7,,0.6612876253180598,False,False
1,3,UNH,EOG,0.5823584478479243,0.6270400976941963,253.42893103344664,255.03896534889824,282,141,3,7,,0.9031653179006812,False,False
1,3,UNH,GOOGL,2.164611497082293,0.0924653068281856,279.92739757604363,286.5375873557683,282,141,3,7,,0.6032243254247737,False,False
1,3,UNH,GS,1.5107430979238134,0.21198392600596982,242.32028546306566,246.31392581306844,282,141,3,7,,0.6869864187227525,False,False
1,3,UNH,JNJ,0.9469929792533589,0.4183355996661119,298.0160404529937,301.09479424950865,282,141,3,7,,0.806988850797156,False,False
1,3,UNH,JPM,1.5364135807321913,0.20532275301930483,273.06123013217484,277.6379753941368,282,141,3,7,,0.6869864187227525,False,False
1,3,UNH,LLY,0.32682055406066574,0.8059716271479141,241.8743376423616,242.73669587917615,282,141,3,7,,0.9624611343926025,False,False
1,3,UNH,META,0.3528935678250013,0.787084695109823,383.0905529986313,384.5653550936976,282,141,3,7,,0.9590527797556667,False,False
1,3,UNH,MPC,1.1537770856457195,0.32783791711459476,248.12884028809646,251.25195341768466,282,141,3,7,,0.7768513276622614,False,False
1,3,UNH,MRK,0.1471209689051252,0.9314764128189925,309.33335742646665,309.8298238620222,282,141,3,7,,0.9864526093808851,False,False
1,3,UNH,MS,2.5530299046603653,0.05583537040737258,271.38168336865726,278.93999849466366,282,141,3,7,,0.5079963102023789,False,False
1,3,UNH,MSFT,1.3560684998782975,0.25656826425469964,273.14519772005815,277.18596424938033,282,141,3,7,,0.7177311572398349,False,False
1,3,UNH,NFLX,0.11726660334660254,0.9499271802815703,194.46077159262904,194.70953981992534,282,141,3,7,,0.9864526093808851,False,False
1,3,UNH,NVDA,0.9814743999670288,0.40190016008287754,321.65326561462484,325.0972050240781,282,141,3,7,,0.8062278461530066,False,False
1,3,UNH,ORCL,0.8201584900531419,0.4836658811486191,366.3402473017614,369.6179607280091,282,141,3,7,,0.84802745452721,False,False
1,3,UNH,PFE,0.5659006719721408,0.6379226631310813,251.4017927075553,252.95381209040846,282,141,3,7,,0.9031653179006812,False,False
1,3,UNH,SLB,2.5630953575384954,0.055105854984892365,264.6779231926891,272.0785932600867,282,141,3,7,,0.5079963102023789,False,False
1,3,UNH,TMUS,0.7367216259693006,0.530900398088449,248.53669726461558,250.53417755249006,282,141,3,7,,0.8682017788288546,False,False
1,3,UNH,WFC,2.4030728959537675,0.06789076099332654,271.9328568893842,279.0616693756768,282,141,3,7,,0.5214705388289138,False,False
1,3,UNH,XOM,0.6982997660595431,0.5537870467429928,249.78753813607523,251.69037354820261,282,141,3,7,,0.8788629017713661,False,False
1,3,WFC,AAPL,2.90482856665711,0.035192871694719394,216.37307340274646,223.2297281446631,282,141,3,7,,0.47069865314390685,False,True
1,3,WFC,ABBV,1.983952797326145,0.1166270434719372,303.91248808252544,310.4901029647837,282,141,3,7,,0.6061447044946396,False,False
1,3,WFC,AMD,3.280787342257123,0.02141489413186881,283.742160180556,293.89740768148397,282,141,3,7,,0.38861998579172696,False,True
1,3,WFC,AVGO,2.7043152786666913,0.04580432839143914,306.9914113700598,316.04815570665073,282,141,3,7,,0.4800182757374745,False,True
1,3,WFC,BAC,0.45815812706962195,0.7117489060581375,232.75761243694916,233.92095561995254,282,141,3,7,,0.940507917353373,False,False
1,3,WFC,C,0.1317661237977874,0.9411228346277623,280.2024071509152,280.6051837153052,282,141,3,7,,0.9864526093808851,False,False
1,3,WFC,CMCSA,1.0453225211712902,0.37291725915617047,287.6585137011103,290.93883285869316,282,141,3,7,,0.7923466975430358,False,False
1,3,WFC,COP,0.021419086744482622,0.9957397330675464,273.0987575861126,273.16257059678765,282,141,3,7,,0.9983413494417493,False,False
1,3,WFC,CVX,0.03910820966727656,0.9896560559274359,293.6878688734006,293.81316640161117,282,141,3,7,,0.996528667426932,False,False
1,3,WFC,DIS,1.7452838494758307,0.15799273908201938,289.0963010602242,294.60053857131817,282,141,3,7,,0.6394141208878533,False,False
1,3,WFC,EOG,0.02313622120871319,0.9952247261858043,254.97461099614247,255.03896534889824,282,141,3,7,,0.9983413494417493,False,False
1,3,WFC,GOOGL,6.292742251174859,0.00038298182503135244,268.13091052480036,286.5375873557683,282,141,3,7,,0.06535578117704842,False,True
1,3,WFC,GS,1.1310169342728131,0.33687836501163193,243.31185495923327,246.31392581306844,282,141,3,7,,0.7794791956386165,False,False
1,3,WFC,JNJ,4.573363823019864,0.0038234653462152247,286.7866520729756,301.09479424950865,282,141,3,7,,0.19567146183572032,False,True
1,3,WFC,JPM,0.2885366072711028,0.8336676548033551,276.7668042519101,277.6379753941368,282,141,3,7,,0.9624611343926025,False,False
1,3,WFC,LLY,0.771855840072567,0.5105971240024951,240.7098597589796,242.73669587917615,282,141,3,7,,0.8625248879274697,False,False
1,3,WFC,META,0.4524758245481466,0.7157515547889011,382.6764260238762,384.5653550936976,282,141,3,7,,0.941177784589063,False,False
1,3,WFC,MPC,0.5477829570492281,0.6500324818427967,249.7594374554993,251.25195341768466,282,141,3,7,,0.9047321692285509,False,False
1,3,WFC,MRK,1.432758200872765,0.233477223648363,305.0616824729119,309.8298238620222,282,141,3,7,,0.699364785985739,False,False
1,3,WFC,MS,1.5217197077956977,0.20911127151861786,274.3850479314446,278.93999849466366,282,141,3,7,,0.6869864187227525,False,False
1,3,WFC,MSFT,2.7920522967784005,0.04082132584636057,268.9927797915568,277.18596424938033,282,141,3,7,,0.4735273798177826,False,True
1,3,WFC,NFLX,5.226376467098595,0.0015953475866050664,184.2069761278182,194.70953981992534,282,141,3,7,,0.10497720884727181,False,True
1,3,WFC,NVDA,1.5930820802660697,0.1913062315345315,319.5438281532716,325.0972050240781,282,141,3,7,,0.6744047609473136,False,False
1,3,WFC,ORCL,3.7130254616559064,0.01205951403065854,355.22914410840815,369.6179607280091,282,141,3,7,,0.3377285908282406,False,True
1,3,WFC,PFE,2.55202722741643,0.055908557548820285,246.10225228785805,252.95381209040846,282,141,3,7,,0.5079963102023789,False,False
1,3,WFC,SLB,1.4644216240967454,0.22451704524838034,267.80034651416725,272.0785932600867,282,141,3,7,,0.6986697566827682,False,False
1,3,WFC,TMUS,1.5417958434882741,0.2039511979575249,246.38999854556675,250.53417755249006,282,141,3,7,,0.6869864187227525,False,False
1,3,WFC,UNH,2.169280095792129,0.09191010350829308,244.04396494452493,249.8192345698233,282,141,3,7,,0.6032243254247737,False,False
1,3,WFC,XOM,0.44345395649497804,0.7221253853401186,250.47863816878348,251.69037354820261,282,141,3,7,,0.9433169448136685,False,False
1,3,XOM,AAPL,1.6506406917368126,0.17799468367488674,219.2811350775085,223.2297281446631,282,141,3,7,,0.6612876253180598,False,False
1,3,XOM,ABBV,0.6083770606663047,0.6100722016736839,308.44301581556635,310.4901029647837,282,141,3,7,,0.9010975751692402,False,False
1,3,XOM,AMD,2.4466986464866274,0.06414304022282225,286.2568521962184,293.89740768148397,282,141,3,7,,0.5214705388289138,False,False
1,3,XOM,AVGO,1.2513729094630148,0.29147980324687434,311.7917798517446,316.04815570665073,282,141,3,7,,0.7592437988765888,False,False
1,3,XOM,BAC,0.27110134416228,0.8462167478262241,233.23118158183553,233.92095561995254,282,141,3,7,,0.9624611343926025,False,False
1,3,XOM,C,0.10924931023653393,0.9546506409145984,280.2711535675984,280.6051837153052,282,141,3,7,,0.9869387672090641,False,False
1,3,XOM,CMCSA,2.8917235248330333,0.035805481821424484,282.04152966263496,290.93883285869316,282,141,3,7,,0.47069865314390685,False,True
1,3,XOM,COP,0.4111284431569223,0.7451341600027384,271.94289649138307,273.16257059678765,282,141,3,7,,0.9477583614069917,False,False
1,3,XOM,CVX,0.46434777352153306,0.7073996822619569,292.33232425004155,293.81316640161117,282,141,3,7,,0.940507917353373,False,False
1,3,XOM,DIS,0.4969487920410551,0.6846917231586924,293.012044228415,294.60053857131817,282,141,3,7,,0.9235376730977711,False,False
1,3,XOM,EOG,0.9499707826018838,0.416894240157734,252.42302536037104,255.03896534889824,282,141,3,7,,0.806988850797156,False,False
1,3,XOM,GOOGL,1.8447742002751126,0.13927994198704924,280.88483360005256,286.5375873557683,282,141,3,7,,0.6191670824298824,False,False
1,3,XOM,GS,0.31521108836254286,0.8143817443781204,245.4698369280691,246.31392581306844,282,141,3,7,,0.9624611343926025,False,False
1,3,XOM,JNJ,1.0145850018622014,0.38663772422695325,297.79869868665526,301.09479424950865,282,141,3,7,,0.797587609299856,False,False
1,3,XOM,JPM,0.13393522639751318,0.9397791162279073,277.23290718843725,277.6379753941368,282,141,3,7,,0.9864526093808851,False,False
1,3,XOM,LLY,0.8958879388142924,0.44372799831774457,240.38731303129924,242.73669587917615,282,141,3,7,,0.8291133219296268,False,False
1,3,XOM,META,1.5138828502719444,0.21115848717742644,378.31741065783376,384.5653550936976,282,141,3,7,,0.6869864187227525,False,False
1,3,XOM,MPC,2.004829680120981,0.11355068922778673,245.8744651416855,251.25195341768466,282,141,3,7,,0.6060680958783708,False,False
1,3,XOM,MRK,0.9751194394878191,0.4048874668582546,306.56864878240145,309.8298238620222,282,141,3,7,,0.8062278461530066,False,False
1,3,XOM,MS,1.0016589246803873,0.3925360053944937,275.9249150002814,278.93999849466366,282,141,3,7,,0.799119492737059,False,False
1,3,XOM,MSFT,0.981344790597114,0.4019608986669141,274.2499594958596,277.18596424938033,282,141,3,7,,0.8062278461530066,False,False
1,3,XOM,NFLX,1.1905290494750298,0.31369497007132285,192.21315425090432,194.70953981992534,282,141,3,7,,0.7651904569867771,False,False
1,3,XOM,NVDA,2.888304551550943,0.03596702596838469,315.16668815256935,325.0972050240781,282,141,3,7,,0.47069865314390685,False,True
1,3,XOM,ORCL,0.4453436645254679,0.7207884711514205,367.8309297370103,369.6179607280091,282,141,3,7,,0.9433169448136685,False,False
1,3,XOM,PFE,1.1909368194927479,0.3135411581086452,249.70957578514543,252.95381209040846,282,141,3,7,,0.7651904569867771,False,False
1,3,XOM,SLB,0.38664596715323735,0.7627095140713083,270.93579798392744,272.0785932600867,282,141,3,7,,0.9527611948945216,False,False
1,3,XOM,TMUS,1.0880306613266775,0.35455529511417455,247.59536286450225,250.53417755249006,282,141,3,7,,0.7909310429470048,False,False
1,3,XOM,UNH,1.297251489113108,0.27568042438078416,246.3331683574274,249.8192345698233,282,141,3,7,,0.7471712436488542,False,False
1,3,XOM,WFC,1.339226957893731,0.2619128991804016,275.0433550949564,279.0616693756768,282,141,3,7,,0.7256822365826414,False,False
2,1,AAPL,ABBV,1.878803837097066,0.17101443346169617,548.8860320409525,550.7112518340986,568,142,1,3,,0.25830305054110364,False,False
2,1,AAPL,AMD,12.284084547168328,0.0004930628010092217,566.1481287218215,578.457175588087,568,142,1,3,,0.0050466427868002695,True,True
2,1,AAPL,AVGO,0.9400854737552187,0.3326707299644066,526.4608094076643,527.3367707517804,568,142,1,3,,0.41784394750187426,False,False
2,1,AAPL,BAC,13.359429858814112,0.000281105094541662,497.20745942362396,508.9639340775161,568,142,1,3,,0.0033776545758460517,True,True
2,1,AAPL,C,10.851122591131757,0.0010491548311534144,507.5888250825151,517.3373358203185,568,142,1,3,,0.008238927181373963,True,True
2,1,AAPL,CMCSA,14.453801345964617,0.00015926177752511166,561.2957901864941,575.654830624869,568,142,1,3,,0.0024308376569622306,True,True
2,1,AAPL,COP,19.33723279261274,1.3093013563774935e-05,491.6761261953088,508.50383541797913,568,142,1,3,,0.0005133910939755323,True,True
2,1,AAPL,CVX,13.492874889085881,0.00026223890280883516,528.3843279829975,541.0027768871184,568,142,1,3,,0.003259254934909808,True,True
2,1,AAPL,DIS,1.3942451757769065,0.23818632590504984,578.8430685320504,580.2714741175951,568,142,1,3,,0.32912695599279124,False,False
2,1,AAPL,EOG,13.9387348138913,0.00020799764718726908,447.25013910107197,458.28394633010885,568,142,1,3,,0.0029186766621439367,True,True
2,1,AAPL,GOOGL,1.391124914652351,0.23871161980626582,565.194673467596,566.5862777010288,568,142,1,3,,0.32912695599279124,False,False
2,1,AAPL,GS,7.736703857164145,0.005591597415182798,538.1969947159195,545.566677485712,568,142,1,3,,0.026154245974242117,True,True
2,1,AAPL,JNJ,7.122954622545372,0.007829019816451998,566.677311377725,573.8214118636888,568,142,1,3,,0.03258969971441741,True,True
2,1,AAPL,JPM,10.903340498831637,0.0010205368231924277,499.0270807904509,508.6572793391168,568,142,1,3,,0.008220991075716779,True,True
2,1,AAPL,LLY,9.481467189880634,0.002176392016904107,595.9782348760315,605.979558911182,568,142,1,3,,0.014025637442270911,True,True
2,1,AAPL,META,6.742251293183986,0.009660683370545707,631.7403509508781,639.2790274077897,568,142,1,3,,0.03752140416238735,True,True
2,1,AAPL,MPC,8.044677749258963,0.0047273784712780756,552.2764949121732,560.1400107175868,568,142,1,3,,0.024051574678432313,True,True
2,1,AAPL,MRK,11.86358654180701,0.000614879437280979,504.69904360342315,515.2964609155584,568,142,1,3,,0.005685948303331821,True,True
2,1,AAPL,MS,10.939210258223527,0.0010013384848325884,522.4377864401679,532.5529312060261,568,142,1,3,,0.008218532847210866,True,True
2,1,AAPL,MSFT,1.4175405275504407,0.23430862310665143,522.7145926108901,524.026042379683,568,142,1,3,,0.3260572569107498,False,False
2,1,AAPL,NFLX,5.492129099403617,0.01944800016204935,573.2822927724117,578.8549305818067,568,142,1,3,,0.05936757944204538,False,True
2,1,AAPL,NVDA,9.709196352846645,0.0019265709176359703,538.169811562926,547.4179467339684,568,142,1,3,,0.012679272196258157,True,True
2,1,AAPL,ORCL,11.097371458900396,0.0009209602450157846,611.8042511650331,623.8209220239937,568,142,1,3,,0.007745888452858108,True,True
2,1,AAPL,PFE,18.244677911822613,2.2792460274538475e-05,541.9146324834899,559.4138500505076,568,142,1,3,,0.0005832188364367198,True,True
2,1,AAPL,SLB,14.191772632690135,0.00018241306519901397,475.6418493108005,487.58910768250166,568,142,1,3,,0.0026649360858433716,True,True
2,1,AAPL,TMUS,2.0551556101914303,0.15224490233614676,586.9579835273195,589.093010063236,568,142,1,3,,0.2356816103780208,False,False
2,1,AAPL,UNH,3.9018928473274004,0.048717995284377646,545.9560408082757,549.7264159774527,568,142,1,3,,0.10465347135162605,False,True
2,1,AAPL,WFC,13.565383683840103,0.00025252998671108375,544.0950749245005,557.1585412109405,568,142,1,3,,0.003184073745487578,True,True
2,1,AAPL,XOM,13.033846616416263,0.00033310653165700613,534.0931746333165,546.4140392652554,568,142,1,3,,0.0037472523982683323,True,True
2,1,ABBV,AAPL,2.440334321488237,0.11881093409960859,540.6213612993943,542.9563999948077,568,142,1,3,,0.1987798320512682,False,False
2,1,ABBV,AMD,2.678704554341528,0.10225527589542058,575.7276106804941,578.457175588087,568,142,1,3,,0.18192656447651512,False,False
2,1,ABBV,AVGO,0.493651860811733,0.4825921673825009,526.8764282222056,527.3367707517804,568,142,1,3,,0.574765810705728,False,False
2,1,ABBV,BAC,19.56663350035301,1.1657916139239375e-05,491.92787660813855,508.9639340775161,568,142,1,3,,0.0005071193520569128,True,True
2,1,ABBV,C,8.710486768255656,0.003295139689908879,509.48274692519203,517.3373358203185,568,142,1,3,,0.01859539603794871,True,True
2,1,ABBV,CMCSA,9.390633124922026,0.002285017112107563,566.2435293096339,575.654830624869,568,142,1,3,,0.014301905665709207,True,True
2,1,ABBV,COP,13.939204921835639,0.00020794689754265367,496.2605133123574,508.50383541797913,568,142,1,3,,0.0029186766621439367,True,True
2,1,ABBV,CVX,14.685789702081472,0.00014125186446538356,527.2969846273331,541.0027768871184,568,142,1,3,,0.0022374221327072564,True,True
2,1,ABBV,DIS,9.454052692043044,0.00220861068253864,570.7216814643989,580.2714741175951,568,142,1,3,,0.014128612454475123,True,True
2,1,ABBV,EOG,9.394924662153294,0.002279762923572814,450.78815734454616,458.28394633010885,568,142,1,3,,0.014301905665709207,True,True
2,1,ABBV,GOOGL,5.845317864816627,0.015933950564867204,560.7845713764618,566.5862777010288,568,142,1,3,,0.0532571995909874,False,True
2,1,ABBV,GS,8.650136679862435,0.003404350293846114,537.3400145312787,545.566677485712,568,142,1,3,,0.01886487105507082,True,True
2,1,ABBV,JNJ,14.799750368509176,0.0001331728705989951,559.1742623154345,573.8214118636888,568,142,1,3,,0.0021860452343608634,True,True
2,1,ABBV,JPM,15.067832303657072,0.0001159590465162779,495.44440636410917,508.6572793391168,568,142,1,3,,0.002058864703452281,True,True
2,1,ABBV,LLY,5.191375067464049,0.023071646529764605,600.462346075137,605.979558911182,568,142,1,3,,0.06579972960378001,False,True
2,1,ABBV,META,6.398104424150168,0.011695025380813814,632.1208412992687,639.2790274077897,568,142,1,3,,0.04204409950953726,True,True
2,1,ABBV,MPC,4.156343791316462,0.041943820765873094,556.0495099593846,560.1400107175868,568,142,1,3,,0.09599509937551563,False,True
2,1,ABBV,MRK,5.678997796257744,0.017498701201886763,510.16859134744857,515.2964609155584,568,142,1,3,,0.05576509174227649,False,True
2,1,ABBV,MS,18.606279838240987,1.8966766018432277e-05,515.5743118713588,532.5529312060261,568,142,1,3,,0.0005156589511261275,True,True
2,1,ABBV,MSFT,8.014477466310897,0.004805720796081384,516.6967425564355,524.026042379683,568,142,1,3,,0.02430800635227212,True,True
2,1,ABBV,NFLX,0.12848594392246537,0.7201409481777834,578.7233238339611,578.8549305818067,568,142,1,3,,0.7677973344542545,False,False
2,1,ABBV,NVDA,8.708112390140066,0.0032993681492178364,539.1088834636596,547.4179467339684,568,142,1,3,,0.01859539603794871,True,True
2,1,ABBV,ORCL,19.012281436521143,1.5436030921970153e-05,603.5126865424777,623.8209220239937,568,142,1,3,,0.0005133910939755323,True,True
2,1,ABBV,PFE,16.82937973976217,4.6912329527638325e-05,543.2328381559324,559.4138500505076,568,142,1,3,,0.0011030736942985227,True,True
2,1,ABBV,SLB,10.847494025992152,0.0010511734679684022,478.4041759295712,487.58910768250166,568,142,1,3,,0.008238927181373963,True,True
2,1,ABBV,TMUS,0.18812770546032637,0.6646450623934363,588.8969254130933,589.093010063236,568,142,1,3,,0.7255222136540647,False,False
2,1,ABBV,UNH,4.95458772947146,0.02641525618778345,544.9476707689643,549.7264159774527,568,142,1,3,,0.07159275041548786,False,True
2,1,ABBV,WFC,18.999036837693552,1.5540022960558768e-05,539.0326968495838,557.1585412109405,568,142,1,3,,0.0005133910939755323,True,True
2,1,ABBV,XOM,13.60450621188273,0.00024744327787370584,533.5664151772364,546.4140392652554,568,142,1,3,,0.00316581840809006,True,True
2,1,AMD,AAPL,0.17548984336274692,0.6754374019797704,542.7878092910348,542.9563999948077,568,142,1,3,,0.7317939473504362,False,False
2,1,AMD,ABBV,1.3069546053767884,0.25343094725332355,549.4402898567396,550.7112518340986,568,142,1,3,,0.34236789458135325,False,False
2,1,AMD,AVGO,0.0015092375377443348,0.9690245752305824,527.3353621246591,527.3367707517804,568,142,1,3,,0.9723776014424529,False,False
2,1,AMD,BAC,0.21265965070409934,0.6448682038026077,508.7724378493375,508.9639340775161,568,142,1,3,,0.7103474564966408,False,False
2,1,AMD,C,2.1769105141348217,0.14065247965470035,515.3517171097809,517.3373358203185,568,142,1,3,,0.2223325539890712,False,False
2,1,AMD,CMCSA,4.53529184278503,0.03363439581457966,571.070808010317,575.654830624869,568,142,1,3,,0.08408598953644915,False,True
2,1,AMD,COP,1.658173753435405,0.19837726046305595,507.0158347987942,508.50383541797913,568,142,1,3,,0.2895775446356689,False,False
2,1,AMD,CVX,1.4621680197002254,0.22709123028219416,539.606325361152,541.0027768871184,568,142,1,3,,0.3181471342117696,False,False
2,1,AMD,DIS,0.8301522728065956,0.3626170567133937,579.4201343981605,580.2714741175951,568,142,1,3,,0.4468510472247203,False,False
2,1,AMD,EOG,0.9155214384007787,0.3390628768610401,457.5425480792291,458.28394633010885,568,142,1,3,,0.42339340617209265,False,False
2,1,AMD,GOOGL,0.4083025740592553,0.523091263927068,566.1771244668814,566.5862777010288,568,142,1,3,,0.6108582545188579,False,False
2,1,AMD,GS,0.11215996758298753,0.7378226134364091,545.4583967846479,545.566677485712,568,142,1,3,,0.7809138166589458,False,False
2,1,AMD,JNJ,0.06432341539437189,0.7998809318810327,573.7560915956981,573.8214118636888,568,142,1,3,,0.8354098568265287,False,False
2,1,AMD,JPM,0.18003844989794707,0.6715017110312659,508.4952462490015,508.6572793391168,568,142,1,3,,0.7292206566470422,False,False
2,1,AMD,LLY,3.3573220188955877,0.06743295421625202,602.4000000011175,605.979558911182,568,142,1,3,,0.13037037815142058,False,False
2,1,AMD,META,2.5021624319277667,0.11424969246083036,636.4603950363387,639.2790274077897,568,142,1,3,,0.19566384338764253,False,False
2,1,AMD,MPC,1.2896168066770912,0.2566000655171892,558.8643984681744,560.1400107175868,568,142,1,3,,0.3450418191653085,False,False
2,1,AMD,MRK,3.5719876840180174,0.05927353201707351,512.0591705602844,515.2964609155584,568,142,1,3,,0.1202050649297295,False,False
2,1,AMD,MS,0.27488573272562106,0.6002786724359138,532.2939577288655,532.5529312060261,568,142,1,3,,0.6747318411101356,False,False
2,1,AMD,MSFT,0.6494148394719119,0.42066099977833105,523.4244148003675,524.026042379683,568,142,1,3,,0.5097145819041059,False,False
2,1,AMD,NFLX,0.9828162139354867,0.32192888456617585,577.8497622357111,578.8549305818067,568,142,1,3,,0.40887318185777083,False,False
2,1,AMD,NVDA,0.03693041110434677,0.8476758468003371,547.3821678870812,547.4179467339684,568,142,1,3,,0.8737890837870774,False,False
2,1,AMD,ORCL,3.2298462755740203,0.07284137745444652,620.2750933512647,623.8209220239937,568,142,1,3,,0.1377652138812358,False,False
2,1,AMD,PFE,3.744030592572154,0.05349522415979898,555.7312398500709,559.4138500505076,568,142,1,3,,0.11287324083536011,False,False
2,1,AMD,SLB,1.9287763061880498,0.16543958082387208,485.93025676972763,487.58910768250166,568,142,1,3,,0.2525130444153837,False,False
2,1,AMD,TMUS,1.3173005296857867,0.25156283494489545,587.7227313635306,589.093010063236,568,142,1,3,,0.3403727315739643,False,False
2,1,AMD,UNH,0.010513515622853948,0.9183680676742737,549.7161868629063,549.7264159774527,568,142,1,3,,0.9279677338868968,False,False
2,1,AMD,WFC,1.248638688310793,0.26428756720890867,555.9299471578222,557.1585412109405,568,142,1,3,,0.3510384480484741,False,False
2,1,AMD,XOM,2.827744104588153,0.09320102113725208,543.6929339754231,546.4140392652554,568,142,1,3,,0.16963365771842953,False,False
2,1,AVGO,AAPL,3.586680196106983,0.05875502767534528,539.5313972027282,542.9563999948077,568,142,1,3,,0.11971164889356063,False,False
2,1,AVGO,ABBV,1.3670150211771852,0.24281843251359808,549.3820244362771,550.7112518340986,568,142,1,3,,0.3337314949239026,False,False
2,1,AVGO,AMD,4.885133488572587,0.027488951618904713,573.4985613795149,578.457175588087,568,142,1,3,,0.07404144863296316,False,True
2,1,AVGO,BAC,3.5387810865784015,0.060463465921375276,505.7959673466947,508.9639340775161,568,142,1,3,,0.12120795396593671,False,False
