mode,period,max_lag,source,target,F_stat,p_value,F_stat_cluster,p_value_cluster,n_clusters,cluster_reliable,SSR_full,SSR_restricted,n_obs,n_weeks_used,q,k,skipped_reason,p_value_fdr,p_value_cluster_fdr,significant_fdr,significant_cluster_fdr,significant_raw,significant_cluster_raw
log_return,0,1,JPM,COP,0.4287120658325838,0.5128899513922998,0.3283068039522696,0.5675769485801063,141,True,511.7498256539335,512.1409010994693,564,141,1,3,,0.9351211593018857,0.9988570244965246,False,False,False,False
log_return,0,1,JPM,SLB,0.10618937901900449,0.7446464075597667,0.05477899144904985,0.8152887588332421,141,True,565.0735367364359,565.1804971784433,564,141,1,3,,0.9813705303978405,0.9988570244965246,False,False,False,False
log_return,0,1,JPM,EOG,0.31959941127165276,0.5720744971641893,0.2324212787744656,0.6304871124242134,141,True,537.9906005121331,538.2970915623887,564,141,1,3,,0.9480091667292281,0.9988570244965246,False,False,False,False
log_return,0,1,JPM,MPC,0.08539752515426566,0.7702199236822631,0.06623803012781795,0.7972729793365144,141,True,587.7892282947025,587.8787037767145,564,141,1,3,,0.9813705303978405,0.9988570244965246,False,False,False,False
log_return,0,1,JPM,BAC,0.46045103544523064,0.4976930688207355,0.48424807254826097,0.48765797894813057,141,True,597.6060260905531,598.0965221930517,564,141,1,3,,0.9351211593018857,0.9969675216441447,False,False,False,False
log_return,0,1,JPM,MS,0.1296975720820888,0.7188813549079263,0.12851056445663792,0.7205213558644692,141,True,596.6328535185431,596.7707890488921,564,141,1,3,,0.979765201987997,0.9988570244965246,False,False,False,False
log_return,0,1,JPM,GS,0.04114637990841497,0.8393291794645412,0.0343087265237717,0.8533197327935235,141,True,608.4336201977045,608.4782455825275,564,141,1,3,,0.9814736372770845,0.9988570244965246,False,False,False,False
log_return,0,1,JPM,C,0.013042367511637648,0.909117586501683,0.01036008950872944,0.9190733443368,141,True,621.1183091508092,621.1327491744387,564,141,1,3,,0.9986460595925003,0.9988570244965246,False,False,False,False
log_return,0,1,JPM,WFC,1.0518605214491665,0.30552099762806084,0.7356209925809454,0.39253314812575646,141,True,605.8436848095462,606.9796260826664,564,141,1,3,,0.8697141838848598,0.9863877696957353,False,False,False,False
log_return,0,1,JPM,AAPL,0.44881412855463226,0.503174297009778,0.427875284198209,0.5141064254832578,141,True,535.9561294728246,536.3849078742379,564,141,1,3,,0.9351211593018857,0.9988570244965246,False,False,False,False
log_return,0,1,JPM,MSFT,0.008757329627767409,0.9254757280632352,0.006127906854664182,0.9377163452618508,141,True,670.1373968266432,670.1478578143079,564,141,1,3,,0.9986460595925003,0.9988570244965246,False,False,False,False
log_return,0,1,JPM,NVDA,0.011182200241289774,0.9158217426170956,0.014151853797008038,0.9054763338168662,141,True,648.1738654757936,648.1867852796348,564,141,1,3,,0.9986460595925003,0.9988570244965246,False,False,False,False
log_return,0,1,JPM,AVGO,1.7122904112743678,0.19122429265262963,1.3564856529883536,0.2461282463916179,141,True,627.4326615561421,629.3477184725466,564,141,1,3,,0.8048164248230615,0.9863877696957353,False,False,False,False
log_return,0,1,JPM,AMD,1.2182674948484005,0.2701741356824341,1.0141073141433083,0.31565820226968655,141,True,558.2945027064969,559.5068949439299,564,141,1,3,,0.86684372382128,0.9863877696957353,False,False,False,False
log_return,0,1,JPM,ORCL,0.04448515951005365,0.8330301470001923,0.052512365560098175,0.8190822770844464,141,True,646.9717620692157,647.0230644614335,564,141,1,3,,0.9814736372770845,0.9988570244965246,False,False,False,False
log_return,0,1,JPM,UNH,2.789842085902066e-05,0.9957875543227188,1.6987699535489185e-05,0.9967173045806841,141,True,592.585810962067,592.585840431244,564,141,1,3,,0.9986460595925003,0.9988570244965246,False,False,False,False
log_return,0,1,JPM,JNJ,0.02781012628402655,0.8676160833271556,0.018398931336449653,0.8922986173840709,141,True,605.27656495147,605.3065699741226,564,141,1,3,,0.9902936808043776,0.9988570244965246,False,False,False,False
log_return,0,1,JPM,LLY,0.09715609359114454,0.7553853017055016,0.07524722016593706,0.7842490026587585,141,True,587.9907575639279,588.0925880186028,564,141,1,3,,0.9813705303978405,0.9988570244965246,False,False,False,False
log_return,0,1,JPM,ABBV,0.4186814704088641,0.5178603599240498,0.2918344813491966,0.5899056738477544,141,True,593.2503592465675,593.6931095722894,564,141,1,3,,0.9351211593018857,0.9988570244965246,False,False,False,False
log_return,0,1,JPM,PFE,0.8037954509145064,0.37034556269253893,0.6081224616417972,0.43681196809165,141,True,560.5356180878284,561.338748176767,564,141,1,3,,0.8833548406067465,0.9914227624672725,False,False,False,False
log_return,0,1,JPM,MRK,0.0898411251261369,0.7644902503850692,0.040523626201809444,0.8407524259093008,141,True,604.0310848716342,604.1278171929819,564,141,1,3,,0.9813705303978405,0.9988570244965246,False,False,False,False
log_return,0,1,BAC,GOOGL,0.7504971148757694,0.38668923566498403,0.8820287330547986,0.3492641344139428,141,True,641.7324696652172,642.590969428151,564,141,1,3,,0.8833548406067465,0.9863877696957353,False,False,False,False
log_return,0,1,BAC,META,0.0003524248298382084,0.9850288824316386,0.00037018722719472106,0.9846768422914294,141,True,632.1883132274717,632.1887103733874,564,141,1,3,,0.9986460595925003,0.9988570244965246,False,False,False,False
log_return,0,1,BAC,NFLX,2.562605321730138,0.10998106933743258,1.4437325266245256,0.23156495573186922,141,True,475.9960905004283,478.17040443026633,564,141,1,3,,0.8048164248230615,0.9863877696957353,False,False,False,False
log_return,0,1,BAC,DIS,0.001649087482239805,0.9676220902002857,0.00228473287791315,0.9619446493014615,141,True,613.49605473174,613.4978581339935,564,141,1,3,,0.9986460595925003,0.9988570244965246,False,False,False,False
log_return,0,1,BAC,CMCSA,0.3368991030660488,0.5618576768677468,0.28307275304416063,0.5955375704078157,141,True,609.7094023857838,610.0755531002129,564,141,1,3,,0.9462280140465049,0.9988570244965246,False,False,False,False
log_return,0,1,BAC,TMUS,0.02318063044082431,0.8790430276592196,0.021607344936807642,0.8833479332113658,141,True,624.8885473095161,624.9143678273091,564,141,1,3,,0.9929976873028385,0.9988570244965246,False,False,False,False
log_return,0,1,BAC,XOM,4.25053542823675,0.039698041327358186,3.5698032925378222,0.060907133615209705,141,True,548.7540081014878,552.9117591760373,564,141,1,3,,0.6167374277643146,0.9863877696957353,False,False,True,False
log_return,0,1,BAC,CVX,2.1114868735888366,0.146756326769326,1.8080536331575094,0.18091637349014347,141,True,547.0316164456211,549.0905292398511,564,141,1,3,,0.8048164248230615,0.9863877696957353,False,False,False,False
log_return,0,1,BAC,COP,0.08606048666976646,0.7693549672367308,0.08820488614889575,0.7669119836790226,141,True,512.062347917888,512.1409010994693,564,141,1,3,,0.9813705303978405,0.9988570244965246,False,False,False,False
log_return,0,1,BAC,SLB,0.07281273134606696,0.7873838504713302,0.045805255986145356,0.8308415871022132,141,True,565.1071513759568,565.1804971784433,564,141,1,3,,0.9813705303978405,0.9988570244965246,False,False,False,False
log_return,0,1,BAC,EOG,0.3316831382010525,0.5649006267572277,0.2353435124818469,0.6283479379234916,141,True,537.9790192461857,538.2970915623887,564,141,1,3,,0.9462280140465049,0.9988570244965246,False,False,False,False
log_return,0,1,BAC,MPC,0.36397510978772946,0.5465506388141201,0.28703660642758916,0.5929759566432191,141,True,587.4975371446606,587.8787037767145,564,141,1,3,,0.9372745584434671,0.9988570244965246,False,False,False,False
log_return,0,1,BAC,JPM,0.3900381856635985,0.5325332324498708,0.3260268399126307,0.5689234641889039,141,True,632.2996284130711,632.7392380384936,564,141,1,3,,0.9372745584434671,0.9988570244965246,False,False,False,False
log_return,0,1,BAC,MS,0.006849204141809906,0.9340719600432562,0.003108643224699826,0.9556163092470391,141,True,596.7635032109993,596.7707890488921,564,141,1,3,,0.9986460595925003,0.9988570244965246,False,False,False,False
log_return,0,1,BAC,GS,0.6532082273853486,0.4193105660311426,0.47657894871812895,0.491118900653145,141,True,607.7705793743099,608.4782455825275,564,141,1,3,,0.9084233612784777,0.9969675216441447,False,False,False,False
log_return,0,1,BAC,C,1.1379337615881069,0.28654820650632,1.0821931551330677,0.3000006702688173,141,True,619.8753924239629,621.1327491744387,564,141,1,3,,0.8692955467125104,0.9863877696957353,False,False,False,False
log_return,0,1,BAC,WFC,4.816772916609366,0.028593167018163976,2.3551365710736567,0.127127776517124,141,True,601.8124356355222,606.9796260826664,564,141,1,3,,0.5055631168010826,0.9863877696957353,False,False,True,False
log_return,0,1,BAC,AAPL,8.034544851227989e-05,0.9928513943577755,7.866917700974414e-05,0.9929358305089556,141,True,536.3848310541313,536.3849078742379,564,141,1,3,,0.9986460595925003,0.9988570244965246,False,False,False,False
log_return,0,1,BAC,MSFT,0.3601637272213036,0.5486576554665877,0.21445230934034798,0.6440189431581158,141,True,669.7178968625774,670.1478578143079,564,141,1,3,,0.9372745584434671,0.9988570244965246,False,False,False,False
log_return,0,1,BAC,NVDA,0.00040180375093202,0.9840145677389399,0.0004151734291487874,0.9837725958431327,141,True,648.186321030624,648.1867852796348,564,141,1,3,,0.9986460595925003,0.9988570244965246,False,False,False,False
log_return,0,1,BAC,AVGO,0.23915936536072938,0.6250050590327396,0.21586519782656713,0.6429304019595572,141,True,629.0795361862084,629.3477184725466,564,141,1,3,,0.9725991131482278,0.9988570244965246,False,False,False,False
log_return,0,1,BAC,AMD,1.3499068546225996,0.24578846559722473,1.0604041879408628,0.30489877856305264,141,True,558.1638126681313,559.5068949439299,564,141,1,3,,0.8418738782267147,0.9863877696957353,False,False,False,False
log_return,0,1,BAC,ORCL,0.07187596227823831,0.7887232581933823,0.08030366821251021,0.7773049227091111,141,True,646.9401777451912,647.0230644614335,564,141,1,3,,0.9813705303978405,0.9988570244965246,False,False,False,False
log_return,0,1,BAC,UNH,0.11866961052636778,0.7306110035462456,0.08308792989142069,0.7735818640494772,141,True,592.460515905977,592.585840431244,564,141,1,3,,0.979765201987997,0.9988570244965246,False,False,False,False
log_return,0,1,BAC,JNJ,0.6960220807572334,0.40447867103242774,0.47408641709821664,0.4922526016681865,141,True,604.5565081581803,605.3065699741226,564,141,1,3,,0.8999909048547625,0.9969675216441447,False,False,False,False
log_return,0,1,BAC,LLY,0.7560754101983185,0.38493137852777026,0.5922216579819053,0.4428577738428462,141,True,587.301065925324,588.0925880186028,564,141,1,3,,0.8833548406067465,0.9914227624672725,False,False,False,False
log_return,0,1,BAC,ABBV,0.3595207289298776,0.5490146136999028,0.26798446224555,0.6055040574486742,141,True,593.3128809102068,593.6931095722894,564,141,1,3,,0.9372745584434671,0.9988570244965246,False,False,False,False
log_return,0,1,BAC,PFE,0.30696767266187475,0.5797677034841853,0.22427026860770696,0.6365429134055115,141,True,561.0317631239764,561.338748176767,564,141,1,3,,0.9513073279428651,0.9988570244965246,False,False,False,False
log_return,0,1,BAC,MRK,0.008782876634355537,0.9253674235557375,0.004485150604556494,0.9467001245510683,141,True,604.1183592660265,604.1278171929819,564,141,1,3,,0.9986460595925003,0.9988570244965246,False,False,False,False
log_return,0,1,MS,GOOGL,0.013116761099059638,0.9088598887585437,0.011050248407516394,0.9164309197523683,141,True,642.5759453369513,642.590969428151,564,141,1,3,,0.9986460595925003,0.9988570244965246,False,False,False,False
log_return,0,1,MS,META,0.0004486746580051444,0.9831080509461221,0.0007267403876630499,0.9785315240928387,141,True,632.1882047640709,632.1887103733874,564,141,1,3,,0.9986460595925003,0.9988570244965246,False,False,False,False
log_return,0,1,MS,NFLX,0.4707657632874217,0.49291855318456035,0.5399157320748882,0.4636966699726922,141,True,477.7694819439156,478.17040443026633,564,141,1,3,,0.9351211593018857,0.9941222409859918,False,False,False,False
log_return,0,1,MS,DIS,1.49721294430058,0.22161437217715563,2.2918712752644406,0.13230737629561343,141,True,611.864895492826,613.4978581339935,564,141,1,3,,0.8048164248230615,0.9863877696957353,False,False,False,False
log_return,0,1,MS,CMCSA,2.234773678647149,0.13549865291361105,2.543068309629829,0.11303438379179484,141,True,607.6549270100484,610.0755531002129,564,141,1,3,,0.8048164248230615,0.9863877696957353,False,False,False,False
log_return,0,1,MS,TMUS,0.07300800107529715,0.7871058167702465,0.08548193866218469,0.7704343369445785,141,True,624.8330526540826,624.9143678273091,564,141,1,3,,0.9813705303978405,0.9988570244965246,False,False,False,False
log_return,0,1,MS,XOM,4.6744639534822845,0.031036320324498615,3.674277571669317,0.05729558798160243,141,True,548.3427601272533,552.9117591760373,564,141,1,3,,0.5166858518224535,0.9863877696957353,False,False,True,False
log_return,0,1,MS,CVX,1.6217454073970041,0.2033759816855856,1.2036849146057593,0.2744699119540097,141,True,547.5077872798952,549.0905292398511,564,141,1,3,,0.8048164248230615,0.9863877696957353,False,False,False,False
log_return,0,1,MS,COP,1.3206486504759096,0.25096538009387226,1.1095892978445745,0.2939858592018315,141,True,510.93810303129635,512.1409010994693,564,141,1,3,,0.8430111223230458,0.9863877696957353,False,False,False,False
log_return,0,1,MS,SLB,0.23422768337525848,0.6285954954085032,0.14062069366313157,0.7082322094221478,141,True,564.9446225435526,565.1804971784433,564,141,1,3,,0.9725991131482278,0.9988570244965246,False,False,False,False
log_return,0,1,MS,EOG,0.06109601437668262,0.8048623861517723,0.057098290877727505,0.8114918654291627,141,True,538.2384744045094,538.2970915623887,564,141,1,3,,0.9814736372770845,0.9988570244965246,False,False,False,False
log_return,0,1,MS,MPC,0.19071911697632882,0.6624868090092714,0.1706951929064437,0.6801268129452326,141,True,587.6789148218118,587.8787037767145,564,141,1,3,,0.9725991131482278,0.9988570244965246,False,False,False,False
log_return,0,1,MS,JPM,0.12970539709084505,0.7188732356258778,0.15756048757827013,0.692016971366416,141,True,632.5929800640264,632.7392380384936,564,141,1,3,,0.979765201987997,0.9988570244965246,False,False,False,False
log_return,0,1,MS,BAC,0.05907545875573668,0.8080520698535067,0.07493415625582751,0.7846870862179715,141,True,598.0335469592942,598.0965221930517,564,141,1,3,,0.9814736372770845,0.9988570244965246,False,False,False,False
log_return,0,1,MS,GS,0.3721594758146254,0.5420765395707339,0.3400960189959635,0.5607120451517124,141,True,608.07485731131,608.4782455825275,564,141,1,3,,0.9372745584434671,0.9988570244965246,False,False,False,False
log_return,0,1,MS,C,0.1381328685503571,0.7102846258223313,0.15729093386247478,0.6922669095969689,141,True,620.9798476990828,621.1327491744387,564,141,1,3,,0.979765201987997,0.9988570244965246,False,False,False,False
log_return,0,1,MS,WFC,0.7583469387478707,0.38421882403517427,0.6630995561626531,0.416850757159807,141,True,606.1602325768458,606.9796260826664,564,141,1,3,,0.8833548406067465,0.9879882395458076,False,False,False,False
log_return,0,1,MS,AAPL,1.0287178098685932,0.3108972359467805,1.096869905452387,0.2967588158602174,141,True,535.4031276018255,536.3849078742379,564,141,1,3,,0.8697141838848598,0.9863877696957353,False,False,False,False
log_return,0,1,MS,MSFT,0.19484244668360265,0.6590865611261154,0.10326162510459726,0.7484293584942985,141,True,669.9151877354329,670.1478578143079,564,141,1,3,,0.9725991131482278,0.9988570244965246,False,False,False,False
log_return,0,1,MS,NVDA,0.00610675355994135,0.9377400030066192,0.006973584808625326,0.9335669088317331,141,True,648.1797295329845,648.1867852796348,564,141,1,3,,0.9986460595925003,0.9988570244965246,False,False,False,False
log_return,0,1,MS,AVGO,1.2904523260800698,0.2564496574587755,1.3902296801823135,0.24036624792171024,141,True,627.9033702289362,629.3477184725466,564,141,1,3,,0.8515694732409721,0.9863877696957353,False,False,False,False
log_return,0,1,MS,AMD,0.033010025048371576,0.8558942992436743,0.03763206546192122,0.8464650129202466,141,True,559.4739747123449,559.5068949439299,564,141,1,3,,0.9875703452811627,0.9988570244965246,False,False,False,False
log_return,0,1,MS,ORCL,0.03854018634784873,0.8444335046321898,0.033911547590477154,0.8541615581100196,141,True,646.978617622777,647.0230644614335,564,141,1,3,,0.9847951059383447,0.9988570244965246,False,False,False,False
log_return,0,1,MS,UNH,0.04864542093574967,0.8255175736054009,0.036749639288331006,0.8482534357337836,141,True,592.5344605947831,592.585840431244,564,141,1,3,,0.9814736372770845,0.9988570244965246,False,False,False,False
log_return,0,1,MS,JNJ,1.1288612305837729,0.2884755168128286,0.9158766064660662,0.3402096722705298,141,True,604.0909997257536,605.3065699741226,564,141,1,3,,0.8692955467125104,0.9863877696957353,False,False,False,False
log_return,0,1,MS,LLY,0.3020400291050714,0.5828250294348887,0.21206126472310097,0.6458710641874226,141,True,587.7761318332798,588.0925880186028,564,141,1,3,,0.9513073279428651,0.9988570244965246,False,False,False,False
log_return,0,1,MS,ABBV,0.0023487019320922085,0.9613641743644483,0.001298090418053986,0.9713105387562154,141,True,593.6906240066643,593.6931095722894,564,141,1,3,,0.9986460595925003,0.9988570244965246,False,False,False,False
log_return,0,1,MS,PFE,5.277882837268653,0.02196526848022802,3.2967625815549133,0.07155646963013775,141,True,556.1068995831898,561.338748176767,564,141,1,3,,0.4660922823853263,0.9863877696957353,False,False,True,False
log_return,0,1,MS,MRK,0.6008746501297696,0.43857111174344576,0.3596515651805356,0.5496691852764757,141,True,603.4814416135,604.1278171929819,564,141,1,3,,0.915588780823915,0.9988570244965246,False,False,False,False
log_return,0,1,GS,GOOGL,0.21402454728899528,0.6438105120554446,0.13082474119278495,0.7181237654192298,141,True,642.3459109739636,642.590969428151,564,141,1,3,,0.9725991131482278,0.9988570244965246,False,False,False,False
log_return,0,1,GS,META,0.5200401538312102,0.47112496458425346,0.618690528937642,0.432863722057776,141,True,631.6032218944671,632.1887103733874,564,141,1,3,,0.928414287396606,0.9893824682707593,False,False,False,False
log_return,0,1,GS,NFLX,0.5603776569835798,0.4544218432289049,0.7501496523315295,0.3879107246293705,141,True,477.69324111616015,478.17040443026633,564,141,1,3,,0.9194116363003424,0.9863877696957353,False,False,False,False
log_return,0,1,GS,DIS,0.9208821640695186,0.3376568459579571,1.1346655392838,0.2886160167299948,141,True,612.4924510505716,613.4978581339935,564,141,1,3,,0.8795253173156367,0.9863877696957353,False,False,False,False
log_return,0,1,GS,CMCSA,0.029884773800538635,0.8628142886215835,0.028044336352668977,0.8672462866182169,141,True,610.0430557762727,610.0755531002129,564,141,1,3,,0.9902936808043776,0.9988570244965246,False,False,False,False
log_return,0,1,GS,TMUS,0.0037450170860274254,0.9512244764982175,0.004432832505294301,0.9470114358580773,141,True,624.9101961706925,624.9143678273091,564,141,1,3,,0.9986460595925003,0.9988570244965246,False,False,False,False
log_return,0,1,GS,XOM,4.839920094461508,0.0282151753764224,3.4927056582474956,0.06372914310671068,141,True,548.1824202964945,552.9117591760373,564,141,1,3,,0.5055631168010826,0.9863877696957353,False,False,True,False
log_return,0,1,GS,CVX,1.718405951744121,0.19043470926753547,1.3862670424695893,0.2410342433431155,141,True,547.4137395284923,549.0905292398511,564,141,1,3,,0.8048164248230615,0.9863877696957353,False,False,False,False
log_return,0,1,GS,COP,1.6681360067650073,0.19704025701115338,0.9431755239568836,0.33313742083059916,141,True,510.62256262783626,512.1409010994693,564,141,1,3,,0.8048164248230615,0.9863877696957353,False,False,False,False
log_return,0,1,GS,SLB,0.18728827665903955,0.6653495305814546,0.10697954548788188,0.744097962190472,141,True,564.9918762251018,565.1804971784433,564,141,1,3,,0.9725991131482278,0.9988570244965246,False,False,False,False
log_return,0,1,GS,EOG,0.07509654166113079,0.784156687833655,0.05616878588181502,0.8130035809496229,141,True,538.2250437202874,538.2970915623887,564,141,1,3,,0.9813705303978405,0.9988570244965246,False,False,False,False
log_return,0,1,GS,MPC,0.36118985594291814,0.5480889007007574,0.3597374654092846,0.5496215862286382,141,True,587.5004520768,587.8787037767145,564,141,1,3,,0.9372745584434671,0.9988570244965246,False,False,False,False
log_return,0,1,GS,JPM,0.2080125457810913,0.648506131446831,0.1831624624317837,0.6693270771644796,141,True,632.5047123425347,632.7392380384936,564,141,1,3,,0.9725991131482278,0.9988570244965246,False,False,False,False
log_return,0,1,GS,BAC,0.009578410248665833,0.9220709923009462,0.007687215096690482,0.9302588726071356,141,True,598.0863105779949,598.0965221930517,564,141,1,3,,0.9986460595925003,0.9988570244965246,False,False,False,False
log_return,0,1,GS,MS,0.09935393803203285,0.7527235262958764,0.08096292912718384,0.7764171407165965,141,True,596.6651187650496,596.7707890488921,564,141,1,3,,0.9813705303978405,0.9988570244965246,False,False,False,False
log_return,0,1,GS,C,0.13135114754171615,0.717171706056867,0.13119662865613296,0.7177407163332697,141,True,620.9873527370218,621.1327491744387,564,141,1,3,,0.979765201987997,0.9988570244965246,False,False,False,False
log_return,0,1,GS,WFC,2.2627007381101483,0.13308551889819686,1.6822433918145787,0.19676007344561,141,True,604.5413086756105,606.9796260826664,564,141,1,3,,0.8048164248230615,0.9863877696957353,False,False,False,False
log_return,0,1,GS,AAPL,0.7499935024725922,0.3868484991622648,0.6145113499929061,0.4344185090568161,141,True,535.6687793466311,536.3849078742379,564,141,1,3,,0.8833548406067465,0.9893824682707593,False,False,False,False
log_return,0,1,GS,MSFT,0.19013406275894978,0.6629728039036881,0.19308331290275474,0.661040196823153,141,True,669.920808322306,670.1478578143079,564,141,1,3,,0.9725991131482278,0.9988570244965246,False,False,False,False
log_return,0,1,GS,NVDA,0.0012143572290097171,0.9722136367208776,0.0013338745680710846,0.9709179639370872,141,True,648.1853821983432,648.1867852796348,564,141,1,3,,0.9986460595925003,0.9988570244965246,False,False,False,False
log_return,0,1,GS,AVGO,0.4531612528554765,0.5011147482146519,0.48043716711755746,0.48937264631118804,141,True,628.8397580222958,629.3477184725466,564,141,1,3,,0.9351211593018857,0.9969675216441447,False,False,False,False
log_return,0,1,GS,AMD,1.362666055725824,0.24357187975146835,1.293231602888573,0.2573958783703614,141,True,558.1511487329801,559.5068949439299,564,141,1,3,,0.8409029181895931,0.9863877696957353,False,False,False,False
log_return,0,1,GS,ORCL,0.1119030821099275,0.7381128456518589,0.09749765014355846,0.7553180504297919,141,True,646.8940280344539,647.0230644614335,564,141,1,3,,0.979765201987997,0.9988570244965246,False,False,False,False
log_return,0,1,GS,UNH,0.8877622023579309,0.3464900082618748,0.7229580111085113,0.3966271399832053,141,True,591.6495763831975,592.585840431244,564,141,1,3,,0.8833548406067465,0.9879882395458076,False,False,False,False
log_return,0,1,GS,JNJ,1.6646266633981484,0.19751134016200636,1.3683298953725558,0.24408662570151093,141,True,603.5157883821037,605.3065699741226,564,141,1,3,,0.8048164248230615,0.9863877696957353,False,False,False,False
log_return,0,1,GS,LLY,0.6391263613118369,0.4243656888349179,0.5519544529702703,0.45876503206440733,141,True,587.423358511161,588.0925880186028,564,141,1,3,,0.915588780823915,0.9941222409859918,False,False,False,False
log_return,0,1,GS,ABBV,0.04354660267669312,0.8347751821277236,0.020719072012984605,0.8857538824732911,141,True,593.6470288034952,593.6931095722894,564,141,1,3,,0.9814736372770845,0.9988570244965246,False,False,False,False
log_return,0,1,GS,PFE,1.9373656692751817,0.16450641919536702,1.7672199507776327,0.18588868510010226,141,True,559.4068841970885,561.338748176767,564,141,1,3,,0.8048164248230615,0.9863877696957353,False,False,False,False
log_return,0,1,GS,MRK,0.5166690704723681,0.47256530620435266,0.3150624427591262,0.5754875229103344,141,True,603.571940270802,604.1278171929819,564,141,1,3,,0.928414287396606,0.9988570244965246,False,False,False,False
log_return,0,1,C,GOOGL,2.1926259285896768,0.13923410962054358,2.2141206720969584,0.13900193358877214,141,True,640.0892292487183,642.590969428151,564,141,1,3,,0.8048164248230615,0.9863877696957353,False,False,False,False
log_return,0,1,C,META,0.019239285680106393,0.8897324475423698,0.020582733550666633,0.8861277932933368,141,True,632.1670304409521,632.1887103733874,564,141,1,3,,0.9929976873028385,0.9988570244965246,False,False,False,False
log_return,0,1,C,NFLX,2.4083906808711117,0.12125030760882784,1.9999575281827084,0.15952363518382012,141,True,476.12637887980105,478.17040443026633,564,141,1,3,,0.8048164248230615,0.9863877696957353,False,False,False,False
log_return,0,1,C,DIS,0.2808104012258566,0.5963801988399646,0.40607043283383315,0.5250114776309511,141,True,613.1909233938397,613.4978581339935,564,141,1,3,,0.958825595556732,0.9988570244965246,False,False,False,False
log_return,0,1,C,CMCSA,0.3280418079870955,0.567043896826573,0.295731342997924,0.5874359028107945,141,True,609.7190230989625,610.0755531002129,564,141,1,3,,0.9462280140465049,0.9988570244965246,False,False,False,False
log_return,0,1,C,TMUS,2.8820828899412725e-06,0.9986460595925004,3.53034390443634e-06,0.998503513538745,141,True,624.9143646168724,624.9143678273091,564,141,1,3,,0.9986460595925003,0.9988570244965246,False,False,False,False
log_return,0,1,C,XOM,3.761239768709923,0.05295465328706265,3.1571693949501367,0.07776581859604526,141,True,549.2294354775272,552.9117591760373,564,141,1,3,,0.7163177860823584,0.9863877696957353,False,False,False,False
log_return,0,1,C,CVX,1.329971332904786,0.24930143132392513,1.190060122537258,0.27719137886241135,141,True,547.7918706225138,549.0905292398511,564,141,1,3,,0.8422941970488725,0.9863877696957353,False,False,False,False
log_return,0,1,C,COP,0.08531052861254407,0.7703336970224615,0.06331483361229837,0.8017003890604824,141,True,512.0630323508547,512.1409010994693,564,141,1,3,,0.9813705303978405,0.9988570244965246,False,False,False,False
log_return,0,1,C,SLB,0.32170471013640417,0.5708118526381074,0.1975964394862106,0.6573543763844423,141,True,564.8565809170661,565.1804971784433,564,141,1,3,,0.9477219690747203,0.9988570244965246,False,False,False,False
log_return,0,1,C,EOG,0.1921311900571938,0.6613174695434563,0.167182537806196,0.6832528022784949,141,True,538.1127987773368,538.2970915623887,564,141,1,3,,0.9725991131482278,0.9988570244965246,False,False,False,False
log_return,0,1,C,MPC,0.13105721899642123,0.7174747087259354,0.11358892623124743,0.7365993362385134,141,True,587.7413994036398,587.8787037767145,564,141,1,3,,0.979765201987997,0.9988570244965246,False,False,False,False
log_return,0,1,C,JPM,0.4101133741776605,0.5221734418055595,0.2536364653647217,0.6153176222805186,141,True,632.2770183212053,632.7392380384936,564,141,1,3,,0.9357840139884525,0.9988570244965246,False,False,False,False
log_return,0,1,C,BAC,1.2140032765919737,0.2710132102061933,1.0778074945141995,0.3009782906503669,141,True,596.805036862859,598.0965221930517,564,141,1,3,,0.86684372382128,0.9863877696957353,False,False,False,False
log_return,0,1,C,MS,0.5974830895612515,0.439865504627306,0.3753665977226042,0.5410873620358996,141,True,596.1358851087261,596.7707890488921,564,141,1,3,,0.915588780823915,0.9988570244965246,False,False,False,False
log_return,0,1,C,GS,0.05488406047433001,0.8148581503323766,0.0470746079566672,0.8285500513645034,141,True,608.4187224275267,608.4782455825275,564,141,1,3,,0.9814736372770845,0.9988570244965246,False,False,False,False
log_return,0,1,C,WFC,1.6608540088790504,0.1980192462897514,0.7521714689606627,0.387273677304497,141,True,605.1879525761399,606.9796260826664,564,141,1,3,,0.8048164248230615,0.9863877696957353,False,False,False,False
log_return,0,1,C,AAPL,0.35876122345476763,0.5494368101220324,0.35354649199019444,0.5530721073160101,141,True,536.0421072998383,536.3849078742379,564,141,1,3,,0.9372745584434671,0.9988570244965246,False,False,False,False
log_return,0,1,C,MSFT,0.002018143402264185,0.9641840711735961,0.0017955729534082615,0.9662607682197737,141,True,670.145447030685,670.1478578143079,564,141,1,3,,0.9986460595925003,0.9988570244965246,False,False,False,False
log_return,0,1,C,NVDA,0.0030552441372944596,0.9559396451171189,0.0038275617905782575,0.9507567515627566,141,True,648.1832552295627,648.1867852796348,564,141,1,3,,0.9986460595925003,0.9988570244965246,False,False,False,False
log_return,0,1,C,AVGO,1.7776321345700976,0.18298149067639788,1.7037677554787447,0.19393710604003983,141,True,627.3598130116777,629.3477184725466,564,141,1,3,,0.8048164248230615,0.9863877696957353,False,False,False,False
log_return,0,1,C,AMD,0.875472157639826,0.3498474106383618,0.8228280730655582,0.36591326693300164,141,True,558.635113325398,559.5068949439299,564,141,1,3,,0.8833548406067465,0.9863877696957353,False,False,False,False
